,SMILES
sample_206,O=C(O)C(CCCC(Cl)=C(Cl)Cl)Nc1cc(Br)cc(Br)c1O
sample_207,Cc1nc(C(C#N)=NNc2ccc(C3(C)C(=O)N4CCCC(c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)N4C3=O)cc2)sc1N=Nc1ccccc1
sample_208,Cc1nccn1CC1CCC(=O)N1c1ncnc2nccnc12
sample_209,CC1=NC(C(=O)CP(=O)(O)CCCCc2cc(C)nc3c(N=Nc4cccc5ccccc45)c(N)nn23)C(=O)O1
sample_210,Cc1ccc2c(c1)OC(C)(C(=O)C(C)NP(=O)(O)CCOc1nc(Cl)nc(Cl)n1)CC2(C)C
sample_211,N#Cc1ccccc1CCCCP(=O)(O)Oc1ccc(O)c(O)c1
sample_212,CC12CCCCC1CCC1C2CC(=O)C2(C)C1CCC2C1CC2CCCCC2N1C1OC(C(N)=O)=CCC1Br
sample_213,CC12CCC3C(CCC4CC(O)(C5CC6(CN5c5cnc(N)nc5N)SCCS6)CCC43C)C1CCC2=O
sample_214,NCCCCC(NC(=O)C(=NNc1cc(Cl)ccc1Cl)S(O)(O)c1ccccc1)C(=O)c1cc2ccccc2c(=O)o1
sample_215,CC(=NN=C1C(=O)Nc2ccccc21)c1c(O)c2ccccc2n(NCCCC(NNc2c(C)cccc2C)C(=O)O)c1=O
sample_216,CC1(C2C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C4C(=O)c5c(O)ccc(Cl)c5C(O)C4CC23)C(=O)N2CCCC(n3cnc4c(N)nccc43)N2C1=O
sample_217,O=C1NC(=O)C(CN(Nc2ccc3c(c2)OCCO3)C2CCCCC2)C(=O)N1
sample_218,CC1=c2ccccc2=NC1NC(CCCCN)C(=O)C1CC(c2ccc3ccccc3c2)=NN1c1ccccc1
sample_219,Cc1c(C)n(C(=O)NC(CCCCN)C(=O)C2Cc3ccccc3C(O)O2)c2ccccc12
sample_220,N#CC1(ONC(CCC(=O)c2ccc3c(c2)CCC3)C(=O)O)Cc2ccccc21
sample_221,Cc1cc(C2CC(Sn3oc(=O)n(C)c3=O)CN2N2CCOCC2)n2nc(N)c(N=Nc3ccccc3)c2n1
sample_222,CC(OC(CCCNc1cccc(S(O)(O)N(C)C)c1)C(=O)O)C(=O)O
sample_223,CSC(=C(C#N)C(=O)N(OC1CCC2(C)C(CCC3C2CCC2(C)C3CCC23OCCO3)C1)c1ccc2c(c1)OCO2)N(C)C
sample_224,Cc1ccc(S(O)(O)N2C(C)C2C(=O)C(C)CC(=O)C(CCCC(N)=NS(N)(O)O)NCC(=NO)C(=O)O)cc1
sample_225,Cc1cccc(NN=C2C(=O)N(OCc3ccc(S(=O)(=O)c4ccccc4)cc3C)N=C2C(F)(F)F)c1
sample_226,NCCCCC(Nc1cccc(Cl)c1Cl)C(=O)c1ccc(Cl)cc1O
sample_227,CC1(O)c2c(Cl)ccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(C(=O)c4cc5c(cc4O)CCNC5)C3CC21
sample_228,Cc1cccc(NC2CSC3CCCC(Nc4cc(Br)ccc4O)C(=O)N23)c1
sample_229,COC1=CC(=O)C(C#N)C(OCc2c(N)sc3c2CCCC3)C1
sample_230,Cc1ccn(C(=O)N2C(=O)C(NC3(O)CCC4C5CCC6=CC(=O)CCC6(C)C5CCC43C)CCCC2C)n1
sample_231,Nc1ccccc1N(c1ccccc1)c1ccc(NN=C2C(=O)NC(=O)NC2=O)cc1
sample_232,CC1=C(C)C(C2(Cc3ccco3)CC(C3CCC4(C)C(CCC5C4CCC4(C)C5CCC4(O)C#Cc4ccccc4)C3)N(c3cccc(NN=C(C(N)=O)c4nc5ccccc5s4)c3)C2)N=N1
sample_233,Cc1ccc(S(O)(O)NN=Cc2coc(CNC3CCCC(C)N(C4CC(c5ccc6ccccc6c5)=NN4c4ccccc4)C3=O)n2)cc1
sample_234,CC1CSC(CCC(C(=O)O)C2C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C4C(=O)c5c(O)cccc5C(C)(O)C4C(O)C23)S1
sample_235,CCC(C1CC(C2CCCCC2)CN1C1C=CC2(C)C=CC=CC2N1)C(C)(C)C(=O)O
sample_236,CCC(C(=O)O)c1ccc(N(NC(SC)=C(C#N)C#N)c2nnc(S)n2N=Cc2ccc(F)cc2)cc1-c1ccc(O)cc1O
sample_237,CC1=C(C)C(C2CC(NC=C(C#N)c3ccccc3)CN2c2cc(Br)ccc2O)N=N1
sample_238,O=CNN1CC(O)CC1c1cc(I)cc(I)c1O
sample_239,CC12CCC3C(C(=O)CC4CC(OC(CCN5N=C(C(F)(F)F)C(=NNc6ccc(Br)cc6)C5=O)C(=O)O)CCC43C)C1CCC2=O
sample_240,CC1(c2ccccc2N=Cc2ccccc2)C(=O)N2CCCC(NC(CS)C(=O)O)N2C1=O
sample_241,O=C(CCC(Nc1cc2ccccc2oc1=S)C(=O)O)Cc1ccc(Cl)c(Cl)c1
sample_242,CC12CCC(OC3CC(C(=O)CC#N)CN3c3nnc(S)n3N=Cc3ccc(F)cc3)CC1CCC1C2CCC2(C)C1CCC21OCCO1
sample_243,Cc1cc2c(o1)-c1c(oc3ccccc13)CCC2(C)c1ccccc1C(=O)C(C)c1cccc(S(N)(O)O)c1
sample_244,CC12CCC3(CC1CCC1C2CCC2(C)C(OC4CC5CCCCC5N4OCC4c5ccccc5-c5ccccc54)CCC12)OCCO3
sample_245,CC(=O)N(Nc1ccccc1)c1ccc(NN2CC(C3N=C(C)OC3=O)CC2CC(=NNC(N)=O)c2ccccc2)cc1
sample_246,CC1(Cc2ccc(F)cc2)C(=O)N2CCCC(CCC(=O)O)N2C1=O
sample_247,O=C(O)C(Cc1cc(Br)cc(Br)c1O)ONc1ccc(Br)cc1Br
sample_248,CN1c2ccccc2C23CC4C(C5CC(C12)N4C(O)C5N1CC(Nc2c(Cl)cccc2Cl)(C2C(C#N)=C(N)SC(N)=C2c2nc4ccccc4s2)CC1NC1=CC(=O)c2ccccc2C1=O)C3O
sample_249,O=C(O)C(S)N(CC(=NO)c1cccc2ccccc12)c1ccc2c(c1)OCO2
sample_250,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OSC3CC(NC=O)N(Cc4cccc5c4OCO5)C3)CCC12
sample_251,Cc1cc2c(c(C)c1NCCCC(OCC(C)(C)C)C(=O)O)CC2=O
sample_252,CN1CCN(NC2CCCC3SCC(c4ccccc4O)N3C2=O)CC1
sample_253,CC12CCC3C(C(=O)C=C4CC(ON5CC6(CC5c5ccc(NN=C7C(=O)NC(=S)NC7=O)cc5)SCCS6)CCC43C)C1CCC2=O
sample_254,Cc1cc(CC(NC2(N)CC2)C(=O)CC(C)C(=O)Oc2cc(Cl)c(Cl)cc2Cl)nc(C)n1
sample_255,CCCCCCC(=O)NC(CC1(C)CCCC2(C)C3CCC(C(C)C)=CC3=CCC12)C(Nc1cc(=O)c2c3c(c4ccccc4c2o1)OC1CC(=O)OC31)C(=O)O
sample_256,CC(=NO)c1ccc(NC2CCCC(C)N(C3CCC4(C)C(CCC5C6CCCC6(C)CCC54)C3)C2=O)cc1
sample_257,CC1=CC(C)(C(=O)c2cc(C)nc3c(N=Nc4c(Br)cc(Br)cc4Br)c(N)nn23)N=N1
sample_258,CC1=NN(CCCCP(=O)(O)CC(=O)C2(O)CCC3C4CCC5CC(=O)CCC5(C)C4CCC32C)C(=O)C1=NNc1cccnc1
sample_259,CC(NP(=O)(O)CCC1SC(=S)NC1=O)C(=O)c1ccc2c(c1O)CN1CCC(=O)CC1C2O
sample_260,CC12CCC(O)C=C1CCC1C2CCC2(C)C1CCC2N(CCC(N)C(=O)O)c1ccc2c(c1)OCO2
sample_261,CC(C)(C=O)C(C(=O)CCC(NS(=O)(=O)C(F)(F)F)C(=O)O)C(C(=O)O)C(=O)O
sample_262,Cc1cc(C)c(C)c(C(=O)CCC(=O)C(CC(=O)C(C)NP(=O)(O)O)Nc2ccc(Cl)cc2Cl)c1C
sample_263,CC1=C(C(=O)N(c2ccc(N=Cc3ccccc3)cc2)C2CCCCC2)Cc2ccccc21
sample_264,Nc1cnn(C2CC(C(Br)CBr)CN2Nc2c(Cl)cc(Cl)cc2Cl)c(=O)c1Cl
sample_265,Cc1ccnc(C2CSC(Cc3ccc(Cl)cc3)N2Oc2cccc3c2CC(O)C(O)C3)n1
sample_266,Cc1c(CCCCP(=O)(O)Oc2ccccc2NN=C2C(=O)NN=C2C(F)(F)F)ccc2c1CC2C#N
sample_267,CCCCCCCCCCNC1Cc2ccccc2N1c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
sample_268,CC(=O)CCNCCCC(C(=O)O)n1c(=O)c(C(C)=Nc2cccc(N)c2)c(O)c2ccccc21
sample_269,Cc1cc(C(C)C(=O)SN2C(=O)C3CC=CCC3C2=O)n2nc(N)c(N=Nc3c(Cl)cc(Cl)cc3Cl)c2n1
sample_270,O=C(O)C(COCCCl)ONc1ccccc1C#Cc1ccccc1
sample_271,CC(C)(C)NNC(CC1CC2=C3C=CCC=C3N=C2CN1)C(C(=O)O)C1CC(=O)c2c3c(c4ccccc4c2O1)OC1CC(=O)OC31
sample_272,Cc1c(C)n(CC(Nc2ccc3c(c2)CNCC3)C(=O)CCC(=O)c2ccc(C(Cl)=NO)cc2)c2ccccc12
sample_273,CC12CCC3(CC1=CCC1C2CCC2(C)C(C(=O)CCC(NC4N=c5c(Cl)cccc5=C4c4ccccc4)C(=O)O)CCC12)OCCO3
sample_274,O=C(Nc1ccc(Cl)cc1Cl)C(Cl)Cl
sample_275,O=C(O)C(CCC(=O)N1CCc2ccccc2C1)NCc1cccc2ccccc12
sample_276,CCCCCCCCCCCCC(C(=O)O)C(CC(CC(=NO)c1ccccc1)NO)NOS(C)(O)O
sample_277,CC(=Nn1c(S)nnc1C(=O)CCC(Nc1c2occc2cc2ccc(=O)oc12)C(=O)O)c1ccc(C)cc1
sample_278,Nc1ccc(CN(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C2CCCCC2)c(N)c1
sample_279,CC1(C)CC(=O)C=C(OOP(=O)(O)CCCCOC2(C#Cc3ccccc3)Cc3ccccc32)C1
sample_280,CC(NC(=S)NS(O)(O)c1ccccc1)C(=O)n1nc(S(C)(O)O)c(C#N)c1N
sample_281,O=C(O)C(CCCNN1N=C(C(F)(F)F)C(=NNc2ccc(Cl)cc2)C1=O)NC(Br)N(O)c1ccccc1
sample_282,O=C1Cc2ccc(NC3CSC(c4nc5c6ccccc6ccn5n4)N3C(Br)N(O)c3ccccc3)cc2N1
sample_283,CCCCNC(NC1CCC2(CC1)Cc1ccc(O)cc1C2)C(=O)O
sample_284,CC1(C)C(=O)OC2=C(CC3C4CC=C5CC(O)CCC5(C)C4CCC23C)C1C1(C)C(=O)N2CCCC(c3nn4c(nc(=O)c5ccccc54)s3)N2C1=O
sample_285,CN1c2ccccc2Sc2ccc(N(C)C(Br)N(O)c3ccccc3)cc21
sample_286,Cc1cc(C)c(CC(=O)C(C)NOc2ccc(Cl)cc2Cl)c(C)c1
sample_287,CCCCCCCCC(=O)C(Cc1csc(C(C#N)=NNc2ccc(C)cc2)n1)C(=O)O
sample_288,N=C(N)NN=C(C(=S)NC(=O)C(CCCCN)NNc1ccc(N=Nc2ccc(N)cc2)cc1)c1ccccc1
sample_289,CCCCCCCCCCCCCCCCCCc1ccc(N(c2ccc3c(Br)cccc3c2)c2cc3ccccc3cn2)cc1-c1ccccc1C
sample_290,CC12CCC(C(CN3CC(C4CCCCC4)CC3Cn3ccnc3)C1=O)C2(C)C
sample_291,CC1=NN(OC(COC2CC3C(C)(C)CCCC3(C)C3=C2C(=O)C(C(C)C)=C(O)C3=O)C(=O)O)C(=O)C1=NNc1cccc(O)c1
sample_292,CCCC(C)C(=O)c1ccc(Br)cc1C=c1sc2nc3ccccc3n2c1=O
sample_293,CCCC(C)Oc1ccc(N(c2cccc3c2CC(O)C(O)C3)C2CN=C(N)O2)cc1N1CCC(O)CC1
sample_294,CN(C)C(=S)OC1CCC(=O)N1c1nnc(S)n1N=C1C(=O)Nc2ccccc21
sample_295,CC1(C)C(=O)OC2=C(CCCC2)C1C(=O)C(S)CNc1cccc2c(N)cccc12
sample_296,N#CC(=NNc1ccc(Br)cc1)c1nc(C(CCC2C(=O)c3ccccc3C2=O)C(=O)O)cs1
sample_297,Cc1cc2c(c(=O)n1CCC(C(=O)O)c1ccccc1F)C(c1ccccc1)C(C#N)=C(N)O2
sample_298,CC1=CC(=NNC(N)=O)C(C(=O)CCC(=O)C(CC2C(=O)NN=C2c2c(O)c3ccccc3n(C)c2=O)Nc2ccc(N=Nc3c(N)nn4c(C)cc(C)nc34)cc2)CC1
sample_299,CC1=NNC(=N)Nc2c1c(=O)n(C1CC(N3NC(=O)C(=NNc4ccc(C)cc4)C3=O)N(OC(C)C)C1)c1ccccc21
sample_300,O=C(O)C(Nc1ccc2c(c1)OCCO2)C1Nc2ccccc2C1c1ccccc1
sample_301,NCC(=O)NC(CNC1=CC(=O)C=CC1=O)C(=O)Cc1ccc(O)cc1
sample_302,O=C(CCC(=O)C(CSc1ccccc1)NC1C(=O)NC(=O)NC1=O)Nc1ccccc1N=Nc1ccccc1
sample_303,Cn1c(S)nnc1C1CC2CCCCC2N1C1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
sample_304,O=C(O)C(COCC(=O)n1c(=O)sc2ccccc21)OCc1cccc(Cl)c1
sample_305,O=C(O)C(Cc1cc(Cl)c(Cl)c(Cl)c1Cl)OC1OC(O)C(O)C(O)C1O
sample_306,CC1=NCCNc2c1c(=O)n(C(=O)C(CCCCN)NC13ON1c1ccccc1C3=O)c1ccccc21
sample_307,CC1C=C(C(N)=O)OC(C(=O)c2cccc(NN=C(C#N)c3nc4ccccc4s3)c2)C1Br
sample_308,O=C1C(Cl)=C(Cl)C(=O)C(NC2CC3(CN2Cc2ccccc2)SCCS3)=C1Cl
sample_309,CN1CCC(NC(CCC(=O)Cc2ccc(Cl)c(Cl)c2)C(=O)O)CC1
sample_310,CC(NP(=O)(O)CCOS(O)(O)c1ccccc1)C(=O)c1ccc2c(c1)CC2O
sample_311,N#Cc1c(N)nc2c(N=Nc3ccc(F)cc3)c(N)nn2c1CC(C(=O)O)S(=O)(=O)c1ccc(N)cc1
sample_312,Nc1ccc(N=Nc2ccc(NC3CCCN4C(=O)CC(Nc5ccccn5)C(=O)N34)cc2)cc1
sample_313,Cc1cc(NC(=O)C(C)NP(=O)(O)CCc2csc(N=C(N)N)n2)no1
sample_314,CCC1c2cc(C(CCCCN)C(=O)C(=O)C(=NNc3ccc(Cl)cc3)C(=O)C(F)(F)F)c(O)cc2CCN1C
sample_315,Cc1c(NC(C)C(=O)C2(O)CCC3C4CC(C)C5=CC(=O)C=CC5(C)C4C(O)CC32C)n(C)c2ccccc12
sample_316,Cc1cc(Cl)ccc1CCCCP(=O)(O)OC12C(O)CCC(C)(C)C1CC(O)C13C(=O)C(C)C(CC(O)C21)C3O
sample_317,Cc1c2c(c(CC(NNc3ccc(N=Nc4ccc(N)cc4)cc3)C(NC3C(=N)Oc4c(c(=O)oc5ccccc45)C3c3ccc(Br)cc3)C(=O)O)c3c1C(=O)C3)CC2=O
sample_318,N#CC(=NNc1ccncc1)c1nc(CC(OCc2csc(N=C(N)N)n2)C(=O)O)cs1
sample_319,Cc1cc(N(OC2CCC3(C)C4CCC5=C(CCC5(C)C#CCl)C4CCC3(C)C2)c2ccccc2)cc2c1C(=O)C2
sample_320,CC(CC(=O)C(CC(=O)Cl)NC(Br)CBr)C(=O)c1csc(C(C#N)=NNc2ccc(Br)cc2)n1
sample_321,CC(=Nc1cc(C)ccc1O)c1c(O)c2ccccc2n(N2CC(SC3(C)C=CC(=NNS(O)(O)c4ccc(C)cc4)CC3)CC2CC(=NNc2ccccc2)c2cccc3ccccc23)c1=O
sample_322,Cc1ccc(C=NC2=NC(CC(Nc3nc(C)c(N=Nc4ccc(F)cc4)s3)C(=O)CCC(=O)Nc3c(C)ccc4c3C(=O)c3ccccc3C4=O)N=N2)cc1
sample_323,CCCCCCCCOC1(C(C#N)C(N)=O)CC(C(=O)CCl)N(C2c3ccccc3CCc3ccccc32)C1
sample_324,O=C(C(=S)N1CCOCC1)N1CC2(CC1c1cc(Cl)c(Cl)cc1Cl)SCCS2
sample_325,O=C1NC(=S)NC(=O)C1=NNc1ccc(N2C(C3CC(c4ccc5ccccc5c4)=NN3c3ccccc3)CSC2n2ccnc2)cc1
sample_326,Cc1cc2c(c(=O)n1C1CC(SC(=O)C(=NNc3ccccc3)C(=O)C(F)(F)F)CN1C1(O)CCC3C4CCC5=CC(=O)CCC5(C)C4C(=O)CC31C)C(c1ccccc1)C(C#N)=C(N)O2
sample_327,CC(C)CC(=O)NC(CCCNC(=O)C(=NNc1ccc(Cl)cc1Cl)S(O)(O)c1ccccc1)C(=O)O
sample_328,CC(COC(Cc1ccccc1C1(C)CCc2oc3ccc(C)cc3c2-c2oc(C)cc21)C(=O)O)=NO
sample_329,Cc1cc(N2CC(c3c(C)n(C)c4ccccc34)CC2c2ccccc2Br)no1
sample_330,CC(NNC1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)C1OC(C(N)=O)=CCC1Br
sample_331,Cc1ccc(CN2CC(C3CCCCC3)CC2Cc2ccccc2O)o1
sample_332,C=CCNN(C(=O)C(=NN)c1ccccc1)c1ccccc1
sample_333,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CCC(=O)C(CC1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C)Nc1cccs1
sample_334,O=C(c1nc2ccccc2nc(=O)c1NNc1cccnc1)C(CNc1ccccn1)NOc1cc(C(=S)N2CCCCC2)ccc1O
sample_335,Cc1ccc(C)c(C2CC(=O)N3CCCC(Nc4nsc5ccccc45)N3C2=O)c1
sample_336,CC1=c2ccccc2=NC1CC1CC(c2cn3c4c(c(C)c(F)cc4c2=O)CCC3C)N(NC(CCC(N)=O)C(=O)O)C1
sample_337,CC1=NCCNc2c1c(=O)n(C(=O)C(CCCCN)C1(C)CCC(C)C1(C)C)c1ccccc21
sample_338,Cc1nc(C(CC2CC3=C4C=CCC=C4N=C3C(C)N2)C(=O)O)sc1N=Nc1ccc(F)cc1
sample_339,Cc1cc(Cl)ccc1OC1CC2CCCCC2N1C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC21C
sample_340,ON=C(CN1c2ccccc2CC1Nc1ccc(Cl)c(Cl)c1)c1ccc2c3c(cccc13)CC2
sample_341,NCCCCC(NCc1cc(=O)c2ccccc2o1)C(=O)C(=O)C(=S)N1CCOCC1
sample_342,O=C(O)C(CCC(=O)C(Br)C(Br)C(=O)O)NC1CCCCCCC1
sample_343,O=P(O)(CCCCOc1cccc2c1CC(O)C(O)C2)Oc1nc(Cl)nc(Cl)n1
sample_344,CC(CCCO)C1CCCN1C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C
sample_345,CN(C)S(=O)(=O)OC1Cc2ccccc2N1C(C)(O)C(C)(C)C
sample_346,C=CON(C)c1ccc(O)cc1
sample_347,CC1(N2N=C(C(F)(F)F)C(=NNc3cccnc3)C2=O)C(=O)N2CCCC(CC(=O)C(=O)O)N2C1=O
sample_348,Nc1ccc(S(O)(O)NNC(CCc2cccc3ccccc23)C(=O)O)cc1
sample_349,CC(NN1N=C(C(F)(F)F)C(=NNc2ccc(Cl)cc2)C1=O)C(=O)Nc1nc2ccccc2s1
sample_350,NCCCCC(Nc1c(Br)ccc2c1C(=O)C2)C(=O)c1ccc(I)cc1
sample_351,Cc1ccc(S(O)(O)NN=C2C=CC(C)(CC(N)C(=O)C3C(=N)Oc4c(c(=O)oc5ccccc45)C3c3ccc(Br)cc3)CC2)cc1
sample_352,CCCCCCC(=O)C1CC(Cc2nc(C=NNS(O)(O)c3ccc(C)cc3)co2)(C(=O)CCCCCC)CN1n1nc(C)cc1C
sample_353,CC(Nc1ccc(Br)cc1Br)C(=O)N1c2ccccc2Sc2ccc(C#N)cc21
sample_354,Cc1cc2c(c(CC(NC(=O)C(=NNc3ccc(Cl)cc3)C(=O)C(F)(F)F)C(NSN)C(=O)O)c1)C(=O)C2
sample_355,CC(O)CC(NOCCO)C(=O)N1c2ccccc2Sc2ccc(Cl)cc21
sample_356,Cc1cc(S(=O)(=O)c2ccccc2)ccc1NC(C(=O)O)c1nn2c(nc(=O)c3ccccc32)s1
sample_357,CC12CCC(ONC(CCCCN)C(=O)C3C4CCC3c3ccccc34)CC1CC1(OCCO1)C1C2CCC2(C)C1CCC21OCCO1
sample_358,COC1CC(OC2CCC3(C)C(CCC4C5CCC(=NNS(O)(O)c6ccc(C)cc6)C5(C)CCC43)C2)N(C(=O)C(C#N)=C(SC)SC)C1
sample_359,CCCCC1=NC2(CCCC2)C(=O)N1CN1C(C(=O)C(=NNc2ccc(Cl)cc2Cl)S(O)(O)c2ccccc2)CC2CCCCC21
sample_360,Cc1cc(NC2CC(Cc3ccc4ccccc4n3)CN2c2nc3ccccc3nc2C)nc(C)n1
sample_361,Cc1cc(C)n2nc(N)c(N=Nc3ccc(CC(NCCBr)C(Nn4c(=O)c(N)c(C)n4C)C(=O)O)cc3)c2n1
sample_362,Nc1cnn(C(=O)C(S)Cc2ccc3c(c2)CC3=O)c(=O)c1Br
sample_363,CSC(NC(=O)Nc1ccc(F)c(Cl)c1)=C(C#N)C#N
sample_364,CCC(CC1CC(C2CCCCC2)CN1c1cc2c(cc1O)CCNC2CC)C(=O)O
sample_365,CC12CCC(C(=CNCCC(NC(=O)C(=NNc3cccc(O)c3)S(O)(O)c3ccccc3)C(=O)O)C1=O)C2(C)C
sample_366,Cc1ccncc1NC(CC1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C)C(C(=O)O)c1ccc(Cl)cc1Cl
sample_367,C=C(C)CCCC(C)CCC1CCC(=O)N1NC1CCc2ccccc2N(CC(=O)O)C1=O
sample_368,CC1CCCC(Nc2c(O)c(O)c3c(c2O)C(=O)C(=O)C2C(C)(C)CCCC32C)C(=O)N1OS(O)(O)c1ccccc1
sample_369,C=C1C2CC(CC2C2SCC(c3cc(O)c4c(=O)c5cc(O)ccc5oc4c3)N2C(C#N)C(N)=O)C1(C)C
sample_370,N=C1Oc2c(c(=O)oc3ccccc23)C(c2ccc(Br)cc2)C1OC(CNc1ccc(O)cc1)C(=O)O
sample_371,CC(NS(=O)(=O)C(F)(F)F)C(=O)C1C(O)CC2CCC1N2C
sample_372,CC(NP(=O)(O)CCc1csc(C(C#N)=NNc2ccccc2Cl)n1)C(=O)NCCCCCC(=O)O
sample_373,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(NC(CCc5cc6ccccc6cn5)C(C(=O)O)C5(O)CCC6C7CCC8=CC(=O)CCC8(C)C7C(O)CC65C)O4)C2C(O)CC1C3O
sample_374,O=C(O)C(CCCNC1N=c2ccccc2=C1c1ccccc1)c1ccc(O)cc1O
sample_375,CCCCCCCCCCC1CC(CC(C#N)C(C)=O)CN1CC1C(=O)C2(C)CCC1C2(C)C
sample_376,O=C1CC(CC2COc3ccccc3O2)C(=O)N2C(c3c4occc4cc4ccc(=O)oc34)CCCN12
sample_377,CC1=NNC(=N)Nc2c1c(=O)n(CC(Nc1ccc(C)c(O)c1)C(=O)O)c1ccccc21
sample_378,CC(C(=O)C1CCC2C3C=CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)C(Cl)(Cl)Cl
sample_379,CC(CC(=O)C(Cn1c(=O)ccc2c1nnn2C)NC1Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2O1)C(=O)CCC(=O)C(=NO)c1ccccc1
sample_380,Cc1c(C(=O)C(C)NP(=O)(O)CCC(=O)CC#N)c2ccccc2n1C
sample_381,O=C(O)CCCCCCCCC(=O)C(S)CNc1ccnc2cc(Cl)ccc12
sample_382,CC1(c2ccccc2N=C=S)C(=O)N2CCCC(C(=O)C3=CC4(C)CCC3C4(C)C)N2C1=O
sample_383,CC(N)C(=O)C1(C)C(=O)N2CCCC(N3c4ccccc4CCc4ccccc43)N2C1=O
sample_384,O=C(N1CC(SC(Br)Br)CC1CC(Cl)=C(Cl)Cl)C(Cl)(Cl)Cl
sample_385,Cc1nc(C(C#N)=NNc2ccc(C3CCCN4C(=O)C(C)(C5N(C)c6ccccc6C5(C)C)C(=O)N34)cc2)sc1N=Nc1ccccc1
sample_386,Cc1cc(NC(CCCCN)C(=O)n2c(=O)c3c(C)noc3c3ccccc32)nc(C)n1
sample_387,CCC(Br)(CC)C(=O)NCC(NC(=O)C(C(F)(F)F)C(F)(F)F)C(=O)Oc1cccc(Cl)c1
sample_388,Cc1cc(N=Nc2ccc(N=Nc3ccccc3)cc2)c(C(=O)n2ncc3c(N)ncnc32)cc1N=Nc1ccc(N=Nc2ccccc2)cc1
sample_389,Cc1nc(N)nc2c1c(=O)n(C1CC(=O)N3CCCC(Cc4ccccc4Cl)N3C1=O)c1ccccc21
sample_390,C=CCN1c2ccccc2CC1OC1CC2C3CCC4CCCCC4(C)C3CCC2(C)C1
sample_391,CC1(C2CC(SC(=O)C(=NNc3cccnc3)C(=O)C(F)(F)F)CN2c2cc(O)c(O)c(O)c2)OC(C(=O)O)=CC1=O
sample_392,C=Cc1ccccc1NC(CCNc1ncnc2c1cnn2C)C(=O)O
sample_393,CC1(C)C(=O)OC2=C(CC3C4CC=C5CC(O)CCC5(C)C4CCC23C)C1NC(CCCCN)C(=O)C(=O)C(=S)N1CCOCC1
sample_394,CC(=NN=C1C(=O)Nc2ccccc21)c1c(O)c2ccccc2n(OC(CCCN)C(=O)O)c1=O
sample_395,CC12CCC3C(C1CCC2=O)C1(CC2CC(OC4CC(=O)N5CCCC(c6ccc(NNc7ccccc7)cc6)N5C4=O)CCC23C)OCCO1
sample_396,CCCCCCCOC1CSC(c2ccccc2I)N1Oc1cccc2c1CC(O)C(O)C2
sample_397,CC(C)CNC(=O)C(CCCCN)OC1=Cc2ccccc2Sc2ccc(Cl)cc21
sample_398,Cc1cccc(NN2CC(O)CC2n2c(N)cc(=O)n(C)c2=O)c1
sample_399,COC(C)C(=O)c1ccc(O)c(I)c1
sample_400,CC(NCCCC(Cc1c(F)cccc1Cl)C(=O)O)C(=O)NO
sample_401,Cc1ccc(S(O)(O)NN=C2C=CC(C)(N3CC(Sc4csc(C(C#N)=NNc5ccc(Br)cc5)n4)CC3NS(=O)(=O)C(F)(F)F)CC2)cc1
sample_402,C=CCNN1CC(Nc2nccc(C)n2)(C2Nc3cc(Cl)c(S(N)(=O)=O)cc3S(=O)(=O)N2)CC1Oc1cc(Cl)cc(Cl)c1
sample_403,CC1=C(NC(=O)CCC(=O)C(CC(Br)N(O)c2ccccc2)Nc2nnc(S)n2N=Cc2ccccc2)CCCC1
sample_404,Cc1cccc(NC2CSC(C(=O)C(=CN(O)c3ccccc3)c3ccccc3)N2NS(O)(O)c2ccc(N)cc2)c1C
sample_405,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(NC(Cc5cc6ccccc6oc5=O)CP(=O)(O)CC(=O)SC(N)N)O4)C2C(O)CC1C3O
sample_406,COC1=C(OC)C2(C=CCCC2CC(=O)C(C)NP(=O)(O)CCCC2CCN(C)C2)OC1=O
sample_407,CCCCNN1CC(c2cccc3ccccc23)CC1c1nc2ccccc2nc(=O)c1NNc1cccnc1
sample_408,CC(C)CC1c2cc(O)c(C(=O)C(CCCCN)NC3OC(C(N)=O)=CC(C)C3Br)cc2CCN1C
sample_409,CC1(C(CCCNC2CCC3C4CCC5CCCCC5(C)C4CC(O)C23C)C(=O)O)Cc2ccccc2C(=O)O1
