,y1,x1,x2,x3,x4,x5
sample_395,0.0288,0.573,0.449,0.27899999999999997,0.42700000000000005,0.474
sample_396,0.0288,0.654,0.501,0.376,0.358,0.474
sample_397,0.0288,0.723,0.562,0.447,0.395,0.47600000000000003
sample_398,0.0288,0.726,0.584,0.488,0.44799999999999995,0.48700000000000004
sample_399,0.0288,0.8059999999999999,0.6779999999999999,0.528,0.451,0.47700000000000004
sample_400,0.0288,0.922,0.7759999999999999,0.5670000000000001,0.457,0.46799999999999997
sample_401,0.6629999999999999,0.946,0.8009999999999999,0.596,0.442,0.479
sample_402,0.6629999999999999,0.938,0.8340000000000001,0.622,0.41700000000000004,0.489
sample_403,0.6629999999999999,0.922,0.8590000000000001,0.632,0.392,0.49700000000000005
sample_404,0.6629999999999999,0.902,0.841,0.632,0.38799999999999996,0.505
sample_405,0.6629999999999999,0.884,0.84,0.621,0.39799999999999996,0.515
sample_406,0.6629999999999999,0.875,0.8490000000000001,0.603,0.419,0.521
sample_407,0.6629999999999999,0.873,0.8320000000000001,0.59,0.43799999999999994,0.524
sample_408,0.6629999999999999,0.873,0.836,0.5820000000000001,0.413,0.525
sample_409,0.6629999999999999,0.875,0.857,0.575,0.397,0.513
sample_410,0.6629999999999999,0.8759999999999999,0.867,0.575,0.415,0.503
sample_411,0.6629999999999999,0.877,0.858,0.588,0.39399999999999996,0.505
sample_412,0.6629999999999999,0.877,0.853,0.595,0.392,0.503
sample_413,0.6629999999999999,0.877,0.8540000000000001,0.589,0.419,0.499
sample_414,0.6629999999999999,0.8740000000000001,0.852,0.585,0.397,0.502
sample_415,0.6629999999999999,0.871,0.8540000000000001,0.589,0.40299999999999997,0.503
sample_416,0.6629999999999999,0.873,0.8590000000000001,0.599,0.38799999999999996,0.5
sample_417,0.6629999999999999,0.8740000000000001,0.847,0.594,0.379,0.507
sample_418,0.6629999999999999,0.875,0.851,0.5870000000000001,0.39799999999999996,0.507
sample_419,0.6629999999999999,0.8740000000000001,0.8540000000000001,0.596,0.36700000000000005,0.509
sample_420,0.6629999999999999,0.8740000000000001,0.843,0.596,0.385,0.513
sample_421,0.0733,0.8759999999999999,0.8370000000000001,0.591,0.397,0.511
sample_422,0.0733,0.8740000000000001,0.846,0.598,0.39399999999999996,0.508
sample_423,0.0733,0.868,0.855,0.5920000000000001,0.39899999999999997,0.505
sample_424,0.0733,0.861,0.8640000000000001,0.585,0.368,0.503
sample_425,0.0733,0.85,0.863,0.585,0.38299999999999995,0.507
sample_426,0.0733,0.845,0.872,0.579,0.424,0.503
sample_427,0.0733,0.846,0.866,0.569,0.43200000000000005,0.502
sample_428,0.0733,0.846,0.853,0.55,0.41600000000000004,0.509
sample_429,0.0733,0.847,0.851,0.5379999999999999,0.389,0.508
sample_430,0.0733,0.8440000000000001,0.84,0.5429999999999999,0.391,0.514
sample_431,0.0733,0.8370000000000001,0.847,0.542,0.4,0.517
sample_432,0.0733,0.833,0.855,0.531,0.38299999999999995,0.511
sample_433,0.0733,0.83,0.855,0.526,0.41,0.506
sample_434,0.0733,0.828,0.8540000000000001,0.522,0.429,0.507
sample_435,0.0733,0.831,0.867,0.517,0.42200000000000004,0.5
sample_436,0.0733,0.8340000000000001,0.855,0.513,0.4,0.5
sample_437,0.0733,0.8370000000000001,0.846,0.511,0.39399999999999996,0.507
sample_438,0.0733,0.8340000000000001,0.853,0.509,0.42200000000000004,0.506
sample_439,0.0733,0.83,0.851,0.508,0.397,0.51
sample_440,0.0733,0.83,0.846,0.507,0.418,0.509
sample_441,0.07200000000000001,0.83,0.85,0.504,0.48,0.504
sample_442,0.07200000000000001,0.8290000000000001,0.846,0.505,0.465,0.508
sample_443,0.07200000000000001,0.833,0.838,0.505,0.447,0.513
sample_444,0.07200000000000001,0.8370000000000001,0.852,0.505,0.435,0.51
sample_445,0.07200000000000001,0.843,0.848,0.504,0.418,0.511
sample_446,0.07200000000000001,0.846,0.8440000000000001,0.502,0.41200000000000003,0.511
sample_447,0.07200000000000001,0.847,0.8540000000000001,0.501,0.395,0.506
sample_448,0.07200000000000001,0.851,0.858,0.509,0.38299999999999995,0.501
sample_449,0.07200000000000001,0.855,0.8490000000000001,0.517,0.428,0.503
sample_450,0.07200000000000001,0.86,0.845,0.517,0.447,0.506
sample_451,0.07200000000000001,0.861,0.858,0.518,0.418,0.501
sample_452,0.07200000000000001,0.8640000000000001,0.8640000000000001,0.521,0.392,0.496
sample_453,0.07200000000000001,0.873,0.852,0.521,0.387,0.502
sample_454,0.07200000000000001,0.879,0.845,0.516,0.434,0.506
sample_455,0.07200000000000001,0.8809999999999999,0.848,0.523,0.45299999999999996,0.503
sample_456,0.07200000000000001,0.879,0.84,0.5379999999999999,0.45299999999999996,0.504
sample_457,0.07200000000000001,0.8809999999999999,0.85,0.544,0.451,0.503
sample_458,0.07200000000000001,0.884,0.856,0.545,0.441,0.5
sample_459,0.07200000000000001,0.887,0.856,0.547,0.466,0.502
sample_460,0.07200000000000001,0.894,0.8640000000000001,0.5479999999999999,0.413,0.507
sample_461,0.0871,0.899,0.8640000000000001,0.555,0.345,0.507
sample_462,0.0871,0.899,0.8540000000000001,0.568,0.384,0.509
sample_463,0.0871,0.897,0.858,0.5720000000000001,0.419,0.508
sample_464,0.0871,0.895,0.867,0.573,0.405,0.503
sample_465,0.0871,0.895,0.856,0.585,0.39299999999999996,0.502
sample_466,0.0871,0.893,0.855,0.586,0.376,0.501
sample_467,0.0871,0.8859999999999999,0.86,0.579,0.371,0.5
sample_468,0.0871,0.88,0.862,0.58,0.391,0.502
sample_469,0.0871,0.88,0.8590000000000001,0.578,0.38299999999999995,0.507
sample_470,0.0871,0.883,0.8590000000000001,0.563,0.38299999999999995,0.509
sample_471,0.0871,0.887,0.868,0.5589999999999999,0.396,0.504
sample_472,0.0871,0.892,0.8590000000000001,0.5579999999999999,0.38,0.505
sample_473,0.0871,0.895,0.836,0.5670000000000001,0.371,0.513
sample_474,0.0871,0.8759999999999999,0.848,0.573,0.41100000000000003,0.51
sample_475,0.0871,0.846,0.865,0.569,0.413,0.507
sample_476,0.0871,0.82,0.855,0.5770000000000001,0.384,0.518
sample_477,0.0871,0.805,0.8540000000000001,0.556,0.36700000000000005,0.521
sample_478,0.0871,0.809,0.857,0.507,0.36200000000000004,0.522
sample_479,0.0871,0.8240000000000001,0.8540000000000001,0.483,0.395,0.516
sample_480,0.0871,0.8440000000000001,0.8590000000000001,0.475,0.41600000000000004,0.507
sample_481,0.0295,0.87,0.867,0.46799999999999997,0.402,0.5
sample_482,0.0295,0.899,0.8690000000000001,0.478,0.385,0.495
sample_483,0.0295,0.9209999999999999,0.8590000000000001,0.49,0.396,0.495
sample_484,0.0295,0.9329999999999999,0.863,0.525,0.39299999999999996,0.49
sample_485,0.0295,0.9329999999999999,0.86,0.583,0.386,0.488
sample_486,0.0295,0.92,0.8540000000000001,0.613,0.42100000000000004,0.49200000000000005
sample_487,0.0295,0.903,0.851,0.626,0.442,0.496
sample_488,0.0295,0.8859999999999999,0.858,0.629,0.408,0.503
sample_489,0.0295,0.871,0.85,0.626,0.39299999999999996,0.513
sample_490,0.0295,0.858,0.847,0.618,0.409,0.513
sample_491,0.0295,0.846,0.8590000000000001,0.593,0.4,0.516
sample_492,0.0295,0.84,0.848,0.565,0.40700000000000003,0.522
sample_493,0.0295,0.8390000000000001,0.856,0.551,0.425,0.512
sample_494,0.0295,0.838,0.875,0.535,0.38299999999999995,0.509
sample_495,0.0295,0.841,0.873,0.512,0.39,0.51
sample_496,0.0295,0.845,0.867,0.499,0.40399999999999997,0.514
sample_497,0.0295,0.848,0.868,0.491,0.409,0.508
sample_498,0.0295,0.851,0.867,0.489,0.41600000000000004,0.501
sample_499,0.0295,0.852,0.8490000000000001,0.496,0.377,0.506
sample_500,0.0295,0.8490000000000001,0.8540000000000001,0.485,0.381,0.508
sample_501,0.0397,0.847,0.85,0.48700000000000004,0.419,0.514
sample_502,0.0397,0.846,0.857,0.49200000000000005,0.44299999999999995,0.51
sample_503,0.0397,0.845,0.8690000000000001,0.483,0.414,0.504
sample_504,0.0397,0.843,0.8540000000000001,0.478,0.369,0.507
sample_505,0.0397,0.843,0.855,0.478,0.39,0.504
sample_506,0.0397,0.8440000000000001,0.866,0.47,0.389,0.502
sample_507,0.0397,0.8420000000000001,0.863,0.46,0.387,0.51
sample_508,0.0397,0.8440000000000001,0.853,0.452,0.418,0.512
sample_509,0.0397,0.846,0.853,0.456,0.406,0.51
sample_510,0.0397,0.848,0.862,0.456,0.408,0.509
sample_511,0.0397,0.85,0.871,0.446,0.386,0.501
sample_512,0.0397,0.8540000000000001,0.8640000000000001,0.447,0.39899999999999997,0.499
sample_513,0.0397,0.857,0.857,0.46299999999999997,0.414,0.496
sample_514,0.0397,0.857,0.8640000000000001,0.47,0.391,0.495
sample_515,0.0397,0.8590000000000001,0.8590000000000001,0.46299999999999997,0.418,0.505
sample_516,0.0397,0.857,0.8540000000000001,0.456,0.397,0.509
sample_517,0.0397,0.851,0.867,0.45399999999999996,0.38799999999999996,0.505
sample_518,0.0397,0.852,0.875,0.455,0.4,0.502
sample_519,0.0397,0.8540000000000001,0.8540000000000001,0.46,0.382,0.509
sample_520,0.0397,0.857,0.841,0.461,0.402,0.512
sample_521,0.0641,0.862,0.846,0.45399999999999996,0.38,0.518
sample_522,0.0641,0.86,0.857,0.452,0.365,0.518
sample_523,0.0641,0.858,0.866,0.461,0.397,0.503
sample_524,0.0641,0.857,0.858,0.47,0.402,0.503
sample_525,0.0641,0.8590000000000001,0.856,0.47600000000000003,0.395,0.507
sample_526,0.0641,0.862,0.858,0.484,0.37200000000000005,0.504
sample_527,0.0641,0.863,0.858,0.483,0.389,0.5
sample_528,0.0641,0.8640000000000001,0.852,0.48700000000000004,0.4,0.498
sample_529,0.0641,0.865,0.855,0.495,0.384,0.5
sample_530,0.0641,0.867,0.855,0.496,0.40299999999999997,0.503
sample_531,0.0641,0.867,0.853,0.49,0.39299999999999996,0.505
sample_532,0.0641,0.861,0.856,0.49700000000000005,0.41200000000000003,0.505
sample_533,0.0641,0.862,0.858,0.499,0.409,0.509
sample_534,0.0641,0.866,0.856,0.491,0.408,0.514
sample_535,0.0641,0.865,0.855,0.493,0.41,0.514
sample_536,0.0641,0.865,0.852,0.496,0.35200000000000004,0.512
sample_537,0.0641,0.865,0.843,0.499,0.376,0.51
sample_538,0.0641,0.8640000000000001,0.853,0.496,0.381,0.509
sample_539,0.0641,0.862,0.862,0.493,0.363,0.506
sample_540,0.0641,0.861,0.86,0.499,0.40299999999999997,0.506
sample_541,0.0864,0.861,0.86,0.499,0.379,0.506
sample_542,0.0864,0.8590000000000001,0.8590000000000001,0.48700000000000004,0.369,0.509
sample_543,0.0864,0.851,0.8590000000000001,0.47700000000000004,0.42200000000000004,0.509
sample_544,0.0864,0.8440000000000001,0.8490000000000001,0.474,0.434,0.509
sample_545,0.0864,0.84,0.8490000000000001,0.47100000000000003,0.441,0.511
sample_546,0.0864,0.8390000000000001,0.862,0.473,0.446,0.511
sample_547,0.0864,0.838,0.87,0.47700000000000004,0.42100000000000004,0.51
sample_548,0.0864,0.841,0.858,0.47,0.405,0.512
sample_549,0.0864,0.847,0.831,0.462,0.40399999999999997,0.516
sample_550,0.0864,0.851,0.826,0.467,0.415,0.512
sample_551,0.0864,0.85,0.848,0.47100000000000003,0.37200000000000005,0.504
sample_552,0.0864,0.845,0.867,0.474,0.369,0.501
sample_553,0.0864,0.8390000000000001,0.845,0.47700000000000004,0.405,0.512
sample_554,0.0864,0.8370000000000001,0.8320000000000001,0.48,0.414,0.517
sample_555,0.0864,0.838,0.851,0.485,0.419,0.504
sample_556,0.0864,0.836,0.861,0.484,0.377,0.496
sample_557,0.0864,0.83,0.845,0.489,0.368,0.506
sample_558,0.0864,0.826,0.8490000000000001,0.48700000000000004,0.42,0.505
sample_559,0.0864,0.8190000000000001,0.867,0.484,0.434,0.501
sample_560,0.0864,0.815,0.857,0.491,0.418,0.505
sample_561,0.0986,0.826,0.856,0.5,0.37200000000000005,0.506
sample_562,0.0986,0.8390000000000001,0.862,0.496,0.364,0.504
sample_563,0.0986,0.851,0.857,0.489,0.435,0.506
sample_564,0.0986,0.858,0.861,0.486,0.44299999999999995,0.503
sample_565,0.0986,0.857,0.86,0.488,0.409,0.502
sample_566,0.0986,0.857,0.852,0.496,0.389,0.505
sample_567,0.0986,0.858,0.852,0.505,0.406,0.505
sample_568,0.0986,0.858,0.85,0.514,0.446,0.502
sample_569,0.0986,0.857,0.84,0.521,0.425,0.506
sample_570,0.0986,0.858,0.8440000000000001,0.52,0.39399999999999996,0.505
sample_571,0.0986,0.8590000000000001,0.8540000000000001,0.516,0.41,0.5
sample_572,0.0986,0.858,0.863,0.512,0.402,0.502
sample_573,0.0986,0.862,0.858,0.517,0.36200000000000004,0.507
sample_574,0.0986,0.866,0.85,0.5329999999999999,0.38799999999999996,0.51
sample_575,0.0986,0.871,0.868,0.544,0.414,0.502
sample_576,0.0986,0.88,0.852,0.556,0.402,0.506
sample_577,0.0986,0.8909999999999999,0.852,0.556,0.391,0.508
sample_578,0.0986,0.897,0.867,0.5489999999999999,0.38799999999999996,0.504
sample_579,0.0986,0.899,0.857,0.547,0.375,0.505
sample_580,0.0986,0.905,0.8590000000000001,0.541,0.43700000000000006,0.504
sample_581,0.0816,0.9059999999999999,0.863,0.546,0.46399999999999997,0.505
sample_582,0.0816,0.894,0.856,0.5489999999999999,0.41700000000000004,0.511
sample_583,0.0816,0.884,0.856,0.552,0.419,0.505
sample_584,0.0816,0.8809999999999999,0.852,0.5579999999999999,0.442,0.504
sample_585,0.0816,0.88,0.847,0.568,0.449,0.506
sample_586,0.0816,0.875,0.8540000000000001,0.574,0.41700000000000004,0.501
sample_587,0.0816,0.865,0.857,0.5770000000000001,0.401,0.504
sample_588,0.0816,0.857,0.857,0.573,0.40700000000000003,0.51
sample_589,0.0816,0.851,0.8590000000000001,0.564,0.377,0.506
sample_590,0.0816,0.8420000000000001,0.851,0.563,0.39899999999999997,0.508
sample_591,0.0816,0.8320000000000001,0.857,0.55,0.39299999999999996,0.513
sample_592,0.0816,0.83,0.86,0.527,0.396,0.517
sample_593,0.0816,0.83,0.852,0.515,0.415,0.519
sample_594,0.0816,0.831,0.865,0.505,0.382,0.516
sample_595,0.0816,0.8370000000000001,0.867,0.493,0.39399999999999996,0.509
sample_596,0.0816,0.838,0.861,0.484,0.41100000000000003,0.503
sample_597,0.0816,0.8370000000000001,0.863,0.478,0.382,0.51
sample_598,0.0816,0.841,0.875,0.47700000000000004,0.38,0.509
sample_599,0.0816,0.846,0.879,0.473,0.397,0.503
sample_600,0.0816,0.848,0.8690000000000001,0.467,0.42,0.503
sample_601,0.0543,0.8490000000000001,0.857,0.473,0.428,0.507
sample_602,0.0543,0.85,0.85,0.474,0.391,0.508
sample_603,0.0543,0.8490000000000001,0.86,0.47100000000000003,0.366,0.5
sample_604,0.0543,0.845,0.8690000000000001,0.47600000000000003,0.386,0.499
sample_605,0.0543,0.841,0.8690000000000001,0.479,0.395,0.503
sample_606,0.0543,0.8370000000000001,0.87,0.47,0.41200000000000003,0.503
sample_607,0.0543,0.833,0.866,0.46,0.418,0.509
sample_608,0.0543,0.8320000000000001,0.866,0.45,0.41200000000000003,0.512
sample_609,0.0543,0.833,0.858,0.441,0.40700000000000003,0.515
sample_610,0.0543,0.8340000000000001,0.853,0.436,0.39,0.51
sample_611,0.0543,0.835,0.853,0.43799999999999994,0.41600000000000004,0.506
sample_612,0.0543,0.833,0.8590000000000001,0.43700000000000006,0.397,0.507
sample_613,0.0543,0.8340000000000001,0.856,0.43200000000000005,0.35600000000000004,0.507
sample_614,0.0543,0.838,0.847,0.431,0.521,0.5329999999999999
sample_615,0.0543,0.836,0.848,0.434,0.696,0.614
sample_616,0.0543,0.835,0.8320000000000001,0.435,0.721,0.6759999999999999
sample_617,0.0543,0.8340000000000001,0.847,0.436,0.741,0.669
sample_618,0.0543,0.835,0.865,0.45299999999999996,0.726,0.672
sample_619,0.0543,0.835,0.87,0.45799999999999996,0.741,0.684
sample_620,0.0543,0.8390000000000001,0.8690000000000001,0.45399999999999996,0.735,0.691
sample_621,0.107,0.843,0.852,0.45799999999999996,0.7170000000000001,0.698
sample_622,0.107,0.845,0.848,0.466,0.721,0.701
sample_623,0.107,0.845,0.858,0.469,0.737,0.696
sample_624,0.107,0.845,0.86,0.46299999999999997,0.78,0.696
sample_625,0.107,0.847,0.858,0.466,0.7559999999999999,0.6990000000000001
sample_626,0.107,0.846,0.846,0.46799999999999997,0.722,0.703
sample_627,0.107,0.8440000000000001,0.852,0.46799999999999997,0.7290000000000001,0.698
sample_628,0.107,0.848,0.853,0.475,0.711,0.6940000000000001
sample_629,0.107,0.851,0.843,0.474,0.726,0.7
sample_630,0.107,0.853,0.851,0.47,0.7170000000000001,0.701
sample_631,0.107,0.851,0.853,0.469,0.687,0.6990000000000001
sample_632,0.107,0.85,0.8590000000000001,0.47200000000000003,0.722,0.6990000000000001
sample_633,0.107,0.8490000000000001,0.865,0.478,0.74,0.696
sample_634,0.107,0.846,0.861,0.47700000000000004,0.735,0.695
sample_635,0.107,0.843,0.863,0.48100000000000004,0.72,0.6940000000000001
sample_636,0.107,0.8390000000000001,0.867,0.483,0.6920000000000001,0.698
sample_637,0.107,0.8440000000000001,0.861,0.483,0.7140000000000001,0.7020000000000001
sample_638,0.107,0.853,0.856,0.494,0.725,0.7020000000000001
sample_639,0.107,0.858,0.8590000000000001,0.501,0.732,0.7
sample_640,0.107,0.862,0.8490000000000001,0.5,0.747,0.701
sample_641,0.11,0.865,0.8490000000000001,0.49700000000000005,0.738,0.706
sample_642,0.11,0.866,0.856,0.505,0.738,0.701
sample_643,0.11,0.867,0.861,0.511,0.72,0.6940000000000001
sample_644,0.11,0.866,0.866,0.517,0.7290000000000001,0.6920000000000001
sample_645,0.11,0.863,0.865,0.524,0.768,0.6920000000000001
sample_646,0.11,0.861,0.866,0.529,0.72,0.693
sample_647,0.11,0.861,0.8540000000000001,0.529,0.691,0.7040000000000001
sample_648,0.11,0.861,0.8540000000000001,0.521,0.7340000000000001,0.7070000000000001
sample_649,0.11,0.8590000000000001,0.848,0.519,0.7240000000000001,0.7040000000000001
sample_650,0.11,0.856,0.845,0.524,0.718,0.7020000000000001
sample_651,0.11,0.852,0.855,0.525,0.757,0.701
sample_652,0.11,0.848,0.852,0.535,0.763,0.7020000000000001
sample_653,0.11,0.8490000000000001,0.856,0.535,0.7390000000000001,0.703
sample_654,0.11,0.85,0.8640000000000001,0.525,0.72,0.701
sample_655,0.11,0.8490000000000001,0.871,0.522,0.722,0.6990000000000001
sample_656,0.11,0.846,0.871,0.524,0.738,0.6990000000000001
sample_657,0.11,0.847,0.867,0.525,0.7190000000000001,0.6970000000000001
sample_658,0.11,0.845,0.858,0.524,0.7340000000000001,0.7
sample_659,0.11,0.84,0.846,0.514,0.741,0.706
sample_660,0.11,0.838,0.85,0.51,0.723,0.7020000000000001
sample_661,0.0493,0.84,0.858,0.51,0.741,0.696
sample_662,0.0493,0.8390000000000001,0.863,0.506,0.733,0.6970000000000001
sample_663,0.0493,0.836,0.873,0.506,0.7190000000000001,0.695
sample_664,0.0493,0.8340000000000001,0.861,0.502,0.722,0.6990000000000001
sample_665,0.0493,0.833,0.857,0.505,0.6990000000000001,0.698
sample_666,0.0493,0.8340000000000001,0.856,0.509,0.7070000000000001,0.695
sample_667,0.0493,0.831,0.8490000000000001,0.507,0.742,0.703
sample_668,0.0493,0.828,0.855,0.51,0.723,0.703
sample_669,0.0493,0.825,0.862,0.516,0.72,0.6970000000000001
sample_670,0.0493,0.823,0.86,0.518,0.741,0.698
sample_671,0.0493,0.821,0.85,0.516,0.728,0.706
sample_672,0.0493,0.8170000000000001,0.845,0.514,0.732,0.706
sample_673,0.0493,0.8170000000000001,0.851,0.51,0.7390000000000001,0.6990000000000001
sample_674,0.0493,0.8170000000000001,0.8490000000000001,0.509,0.737,0.701
sample_675,0.0493,0.8170000000000001,0.856,0.51,0.74,0.7
sample_676,0.0493,0.8190000000000001,0.86,0.51,0.7240000000000001,0.698
sample_677,0.0493,0.8220000000000001,0.857,0.517,0.7290000000000001,0.696
sample_678,0.0493,0.825,0.8590000000000001,0.524,0.738,0.691
sample_679,0.0493,0.828,0.86,0.528,0.723,0.691
sample_680,0.0493,0.835,0.841,0.537,0.7290000000000001,0.6940000000000001
sample_681,0.0779,0.838,0.841,0.539,0.731,0.693
sample_682,0.0779,0.836,0.86,0.541,0.723,0.688
sample_683,0.0779,0.836,0.841,0.541,0.7340000000000001,0.6970000000000001
sample_684,0.0779,0.833,0.8490000000000001,0.535,0.718,0.698
sample_685,0.0779,0.831,0.8640000000000001,0.532,0.7170000000000001,0.6940000000000001
sample_686,0.0779,0.828,0.852,0.531,0.74,0.7020000000000001
sample_687,0.0779,0.826,0.8420000000000001,0.536,0.737,0.7090000000000001
sample_688,0.0779,0.8270000000000001,0.8540000000000001,0.536,0.738,0.703
sample_689,0.0779,0.8270000000000001,0.8590000000000001,0.527,0.748,0.7020000000000001
sample_690,0.0779,0.825,0.855,0.521,0.73,0.7070000000000001
sample_691,0.0779,0.823,0.843,0.524,0.755,0.706
sample_692,0.0779,0.8240000000000001,0.84,0.521,0.754,0.7040000000000001
sample_693,0.0779,0.82,0.852,0.513,0.71,0.706
sample_694,0.0779,0.8140000000000001,0.863,0.515,0.7040000000000001,0.703
sample_695,0.0779,0.8079999999999999,0.8540000000000001,0.52,0.7020000000000001,0.706
sample_696,0.0779,0.804,0.8390000000000001,0.519,0.713,0.7120000000000001
sample_697,0.0779,0.8009999999999999,0.853,0.508,0.705,0.708
sample_698,0.0779,0.802,0.85,0.505,0.7390000000000001,0.7040000000000001
sample_699,0.0779,0.802,0.855,0.503,0.763,0.698
sample_700,0.0779,0.802,0.865,0.496,0.716,0.6940000000000001
sample_701,0.0571,0.8029999999999999,0.847,0.489,0.71,0.705
sample_702,0.0571,0.799,0.852,0.483,0.732,0.7090000000000001
sample_703,0.0571,0.7979999999999999,0.8690000000000001,0.48200000000000004,0.72,0.703
